,Date,HEI US Equity,HEI/A US Equity,HEI US Equity / HEI/A US Equity,SMA_21,SMA_50,SMA_120
3695,2012-12-17,16.9206,13.0867,1.2930000000000001,1.252080952,1.26624,1.240839167
3696,2012-12-18,17.3957,13.0253,1.3355,1.256404762,1.267474,1.2417675
3697,2012-12-19,17.8094,12.8123,1.39,1.263752381,1.2696319999999999,1.2431825
3698,2012-12-20,17.9896,12.8983,1.3947,1.2712476190000002,1.272312,1.244690833
3699,2012-12-21,17.9364,12.8451,1.3964,1.279257143,1.27499,1.246119167
3700,2012-12-24,18.1821,12.8942,1.4101,1.287880952,1.277838,1.247571667
3701,2012-12-26,18.1903,12.9024,1.4098,1.296814286,1.280672,1.248991667
3702,2012-12-27,18.174,12.8696,1.4122,1.305380952,1.28364,1.250435833
3703,2012-12-28,17.8012,12.7386,1.3974,1.311266667,1.28613,1.251705833
3704,2012-12-31,18.3337,13.099,1.3996,1.317195238,1.288736,1.253046667
3705,2013-01-02,18.6655,13.3448,1.3987,1.325438095,1.291298,1.254334167
3706,2013-01-03,18.7638,13.3734,1.4031,1.332066667,1.293298,1.255693333
3707,2013-01-04,18.9563,13.6274,1.391,1.337638095,1.295466,1.2569325
3708,2013-01-07,18.7433,13.6274,1.3754,1.34327619,1.297426,1.2580175
3709,2013-01-08,18.4279,13.5905,1.3559,1.3472,1.2992700000000001,1.258965
3710,2013-01-09,18.5713,13.697000000000001,1.3559,1.3510142859999998,1.30108,1.259938333
3711,2013-01-10,18.5508,13.7011,1.354,1.355538095,1.3028899999999999,1.260845
3712,2013-01-11,18.391,13.8732,1.3257,1.3584809519999999,1.304192,1.261535833
3713,2013-01-14,18.3214,13.3939,1.3679,1.364066667,1.306202,1.262644167
3714,2013-01-15,18.4525,13.6192,1.3549,1.370114286,1.307258,1.263604167
3715,2013-01-16,18.4689,13.5782,1.3602,1.3753047619999998,1.308934,1.264636667
3716,2013-01-17,18.6614,13.9059,1.3419999999999999,1.377638095,1.310176,1.265563333
3717,2013-01-18,18.7802,14.0575,1.3359999999999999,1.377661905,1.311256,1.266475
3718,2013-01-22,19.0628,14.2295,1.3397,1.3752666669999998,1.31229,1.267328333
3719,2013-01-23,18.9358,14.335999999999999,1.3209,1.3717523809999999,1.313228,1.268086667
3720,2013-01-24,19.2635,14.463,1.3319,1.3686809519999998,1.313736,1.2690966670000001
3721,2013-01-25,19.2881,14.082,1.3697,1.366757143,1.31531,1.27068
3722,2013-01-28,19.0054,13.7585,1.3814,1.3654047619999998,1.316908,1.272304167
3723,2013-01-29,19.1529,14.1967,1.3491,1.3624,1.318136,1.273509167
3724,2013-01-30,18.6982,13.7462,1.3603,1.3606333330000002,1.320262,1.27485
3725,2013-01-31,18.5795,13.9305,1.3337,1.357495238,1.322042,1.275884167
3726,2013-02-01,18.8989,14.3647,1.3157,1.3535428569999999,1.323642,1.2768424999999999
3727,2013-02-04,18.4893,13.9346,1.3269,1.349914286,1.325434,1.2778275
3728,2013-02-05,18.7433,14.3688,1.3044,1.345790476,1.326958,1.278751667
3729,2013-02-06,18.8211,14.3196,1.3144,1.3428857140000001,1.328666,1.2797375
3730,2013-02-07,18.8703,14.0984,1.3385,1.342057143,1.330992,1.2808975
3731,2013-02-08,19.0013,14.3729,1.3219999999999998,1.340442857,1.332786,1.282053333
3732,2013-02-11,18.8826,14.3401,1.3168,1.3386714290000001,1.3336459999999999,1.28298
3733,2013-02-12,18.9686,14.5203,1.3063,1.3377476190000002,1.33427,1.283720833
3734,2013-02-13,18.9768,14.4589,1.3125,1.3351095240000002,1.336008,1.284603333
3735,2013-02-14,18.8826,14.2213,1.3278,1.333819048,1.337286,1.285595
3736,2013-02-15,18.903,14.4548,1.3077,1.331319048,1.33796,1.286570833
3737,2013-02-19,19.2799,14.7661,1.3057,1.329590476,1.338934,1.28745
3738,2013-02-20,18.8662,14.4753,1.3033,1.328033333,1.3395299999999999,1.288543333
3739,2013-02-21,18.4074,14.2459,1.2921,1.3257666670000001,1.339856,1.2894858329999999
3740,2013-02-22,18.5549,14.2131,1.3055,1.325033333,1.340786,1.290573333
3741,2013-02-25,18.006,13.7339,1.3111,1.324042857,1.3417299999999999,1.2917299999999998
3742,2013-02-26,18.0879,13.6069,1.3293,1.322119048,1.343304,1.2929875
3743,2013-02-27,18.3132,13.8445,1.3228,1.319328571,1.345202,1.294245
3744,2013-02-28,17.7807,13.6397,1.3036,1.317161905,1.34625,1.2951808329999999
3745,2013-03-01,17.6865,13.7626,1.2851,1.3135809520000001,1.346092,1.295901667
3746,2013-03-04,17.6701,13.6806,1.2916,1.31157619,1.345214,1.296465833
3747,2013-03-05,17.7889,13.6602,1.3022,1.310933333,1.343458,1.297195833
3748,2013-03-06,17.6538,13.6069,1.2974,1.309528571,1.341512,1.297855833
3749,2013-03-07,17.8176,13.6192,1.3083,1.309714286,1.33975,1.298538333
3750,2013-03-08,18.0879,13.6315,1.3269,1.310309524,1.338086,1.299394167
3751,2013-03-11,18.4279,13.312000000000001,1.3843,1.312490476,1.337576,1.3007475
3752,2013-03-12,18.645,13.5823,1.3727,1.314904762,1.336786,1.3019675
3753,2013-03-13,18.8129,13.5946,1.3839,1.3181,1.336516,1.303201667
3754,2013-03-14,19.0054,13.7134,1.3859,1.3218904759999999,1.336242,1.304525833
3755,2013-03-15,18.7884,14.2336,1.32,1.322247619,1.334668,1.3051025
3756,2013-03-18,18.5754,14.1312,1.3145,1.321614286,1.3328959999999999,1.305640833
3757,2013-03-19,18.4893,14.2008,1.3019999999999998,1.321342857,1.331116,1.30634
3758,2013-03-20,18.6819,13.995999999999999,1.3348,1.3227285709999999,1.3303040000000002,1.306940833
3759,2013-03-21,18.1535,13.9059,1.3054,1.3228285709999998,1.329294,1.307185833
3760,2013-03-22,18.0634,13.7667,1.3121,1.3237809520000001,1.328418,1.3074625
3761,2013-03-25,18.0511,13.865,1.3019,1.323609524,1.3273760000000001,1.307803333
3762,2013-03-26,18.0797,13.9264,1.2982,1.322995238,1.326826,1.308054167
3763,2013-03-27,17.9692,13.9264,1.2903,1.321138095,1.325274,1.308161667
3764,2013-03-28,17.7807,14.0534,1.2652,1.318395238,1.32348,1.308153333
3765,2013-04-01,17.6824,14.0575,1.2579,1.316219048,1.321434,1.308100833
3766,2013-04-02,17.2483,13.8035,1.2496,1.3145285709999999,1.3195860000000001,1.307899167
3767,2013-04-03,17.0598,13.8936,1.2279,1.311495238,1.317424,1.3074475
3768,2013-04-04,17.4449,13.9264,1.2526,1.309133333,1.315682,1.30738
3769,2013-04-05,17.4653,13.9059,1.256,1.307161905,1.314384,1.307325833
3770,2013-04-08,17.7316,13.7994,1.285,1.306052381,1.313446,1.3074700000000001
3771,2013-04-09,17.6579,13.7421,1.2849,1.304052381,1.31175,1.30761
3772,2013-04-10,18.0183,13.995999999999999,1.2874,1.299438095,1.30987,1.307806667
3773,2013-04-11,18.0101,14.0493,1.2819,1.295114286,1.308526,1.307881667
3774,2013-04-12,18.047,14.2541,1.2661,1.289504762,1.306642,1.307855
3775,2013-04-15,17.5186,13.8977,1.2605,1.283533333,1.3051780000000002,1.307770833
3776,2013-04-16,17.5964,13.9141,1.2646,1.280895238,1.3041559999999999,1.30745
3777,2013-04-17,17.0926,13.783,1.2401,1.277352381,1.3024200000000001,1.307095833
3778,2013-04-18,16.8468,13.6233,1.2366,1.274238095,1.301064,1.306755833
3779,2013-04-19,16.9452,13.8691,1.2218,1.268857143,1.299212,1.306406667
3780,2013-04-22,17.3752,13.8895,1.251,1.266266667,1.2974620000000001,1.306286667
3781,2013-04-23,17.7111,13.8854,1.2755,1.26452381,1.296532,1.306386667
3782,2013-04-24,17.7562,14.1312,1.2565,1.262361905,1.295326,1.3063525
3783,2013-04-25,17.9569,14.508,1.2377,1.259480952,1.293954,1.3061049999999998
3784,2013-04-26,17.707,14.2582,1.2419,1.25717619,1.292542,1.3056033329999999
3785,2013-04-29,17.7807,13.8445,1.2843,1.2580857140000001,1.291672,1.305669167
3786,2013-04-30,18.0265,13.8527,1.3013,1.260152381,1.291544,1.3058475
3787,2013-05-01,17.3343,13.7421,1.2614,1.260714286,1.290658,1.305675833
3788,2013-05-02,17.6579,14.2336,1.2406,1.261319048,1.289404,1.3052808329999999
3789,2013-05-03,17.9364,14.4998,1.237,1.26057619,1.288302,1.3049725
3790,2013-05-06,18.0019,14.4916,1.2422,1.259919048,1.287036,1.304436667
3791,2013-05-07,18.1043,14.594000000000001,1.2405,1.2578,1.2856239999999999,1.304015833
3792,2013-05-08,18.0224,14.6227,1.2325,1.255304762,1.283688,1.303440833
3793,2013-05-09,17.9692,14.5244,1.2372,1.252914286,1.281976,1.30302
3794,2013-05-10,18.305,14.635,1.2508,1.251433333,1.28092,1.3029933329999999
3795,2013-05-13,18.1903,14.2868,1.2732,1.2517714290000002,1.2806819999999999,1.303230833
3796,2013-05-14,18.391,14.4916,1.2691,1.252180952,1.280232,1.303509167
3797,2013-05-15,18.7802,14.6227,1.2843,1.253119048,1.279874,1.303900833
3798,2013-05-16,18.7228,14.4261,1.2978,1.255866667,1.279882,1.304480833
3799,2013-05-17,18.9563,14.6596,1.2931,1.258557143,1.279578,1.305015
3800,2013-05-20,19.0382,14.5613,1.3075,1.262638095,1.27919,1.305725833
3801,2013-05-21,19.03,14.4056,1.321,1.2659714290000001,1.277924,1.306465
3802,2013-05-22,18.8047,14.3974,1.3061,1.267428571,1.276592,1.3067341670000001
3803,2013-05-23,20.2097,15.1101,1.3375,1.271285714,1.275664,1.307254167
3804,2013-05-24,20.4431,15.2412,1.3413,1.276219048,1.274772,1.308218333
3805,2013-05-28,21.078000000000003,15.4419,1.365,1.282080952,1.275672,1.309060833
3806,2013-05-29,20.6889,15.3354,1.3491,1.285166667,1.2763639999999998,1.309686667
3807,2013-05-30,20.9183,15.3108,1.3662,1.288257143,1.277648,1.310596667
3808,2013-05-31,20.7176,15.1552,1.367,1.293285714,1.278292,1.311375833
3809,2013-06-03,21.1927,15.4829,1.3688,1.299390476,1.27956,1.312150833
3810,2013-06-04,21.078000000000003,15.3559,1.3726,1.3058476190000001,1.28077,1.3130975
3811,2013-06-05,20.9183,15.1552,1.3803,1.31242381,1.282338,1.3140675
3812,2013-06-06,21.0903,15.36,1.3731,1.318738095,1.283836,1.315088333
3813,2013-06-07,21.1927,15.3477,1.3808,1.3258,1.2856459999999998,1.3163625
3814,2013-06-10,21.4098,15.4501,1.3857,1.332871429,1.2880559999999999,1.317483333
3815,2013-06-11,21.1845,15.3559,1.3796,1.339004762,1.29049,1.3182049999999998
3816,2013-06-12,20.8978,15.2289,1.3722,1.343719048,1.292942,1.318510833
3817,2013-06-13,21.1231,15.446,1.3675,1.348404762,1.295734,1.318323333
3818,2013-06-14,21.0371,15.4051,1.3656,1.35227619,1.297994,1.318080833
3819,2013-06-17,21.4221,15.5689,1.376,1.3559999999999999,1.300394,1.317910833
3820,2013-06-18,21.4712,15.573,1.3787,1.36007619,1.302268,1.3176491670000001
3821,2013-06-19,21.25,15.5197,1.3692,1.3630142859999999,1.303954,1.317310833
3822,2013-06-20,20.7462,15.401,1.3471,1.3642571430000001,1.305148,1.316768333
3823,2013-06-21,21.0207,15.2412,1.3792,1.367738095,1.307094,1.3166166670000001
3824,2013-06-24,20.7012,14.8275,1.3961,1.370528571,1.3096940000000001,1.3165875
3825,2013-06-25,20.6397,15.02,1.3741,1.372090476,1.311966,1.3163825
3826,2013-06-26,20.5824,15.0323,1.3692,1.3722904759999999,1.314058,1.3161
3827,2013-06-27,20.8527,14.9176,1.3979,1.374614286,1.3172139999999999,1.3161575
3828,2013-06-28,20.6316,15.1183,1.3647,1.3745428569999998,1.319776,1.316068333
3829,2013-07-01,21.0248,15.0405,1.3979,1.376014286,1.3232979999999999,1.3164183329999999
3830,2013-07-02,20.8896,14.8644,1.4053,1.3777523809999999,1.326384,1.31683
3831,2013-07-03,21.1517,15.1552,1.3957,1.378852381,1.3287879999999999,1.3171775
3832,2013-07-05,21.7088,15.2822,1.4205,1.3807666669999998,1.332068,1.3179675
3833,2013-07-08,22.1594,15.5607,1.4241,1.383195238,1.335796,1.318435833
3834,2013-07-09,22.5034,15.872,1.4178,1.384957143,1.339314,1.3189600000000001
3835,2013-07-10,22.1184,15.8761,1.3932,1.3853142859999998,1.341492,1.319235
3836,2013-07-11,22.4666,15.9826,1.4057,1.386557143,1.34358,1.319765833
3837,2013-07-12,22.229,15.9416,1.3944,1.387614286,1.3462399999999999,1.3202525
3838,2013-07-15,22.7942,16.1423,1.4121,1.389738095,1.3496700000000001,1.320855833
3839,2013-07-16,22.4543,15.9375,1.4089,1.3918,1.353108,1.321589167
3840,2013-07-17,22.1512,15.8106,1.401,1.392990476,1.356284,1.322165
3841,2013-07-18,22.5731,15.8802,1.4215,1.3950285709999999,1.359904,1.322596667
3842,2013-07-19,22.6959,16.0563,1.4135,1.397138095,1.363524,1.322864167
3843,2013-07-22,22.826999999999998,16.085,1.4191,1.4005666669999999,1.367162,1.3234475
3844,2013-07-23,22.8598,16.0891,1.4208,1.4025476190000001,1.370562,1.323951667
3845,2013-07-24,23.1301,16.3021,1.4188,1.403628571,1.373474,1.324660833
3846,2013-07-25,23.3964,16.4004,1.4266,1.406128571,1.376624,1.325585
3847,2013-07-26,23.2776,16.5356,1.4077,1.407961905,1.379092,1.326258333
3848,2013-07-29,23.2694,16.425,1.4167,1.408857143,1.38147,1.327194167
3849,2013-07-30,23.3841,16.5151,1.4159,1.4112952380000001,1.383926,1.3280399999999999
3850,2013-07-31,23.2653,16.4741,1.4122,1.41197619,1.38602,1.328654167
3851,2013-08-01,23.6913,16.6625,1.4218,1.412761905,1.388036,1.329485833
3852,2013-08-02,23.7363,16.6994,1.4214,1.413985714,1.390342,1.3303575
3853,2013-08-05,24.0763,17.0803,1.4096,1.4134666669999998,1.391784,1.331218333
3854,2013-08-06,23.7527,16.9411,1.4021,1.412419048,1.393,1.331965
3855,2013-08-07,23.6667,16.6748,1.4193,1.4124904759999999,1.3940860000000002,1.3327275
3856,2013-08-08,24.1459,16.9984,1.4205,1.413790476,1.395514,1.3336675
3857,2013-08-09,24.3016,17.0967,1.4214,1.414538095,1.3966180000000001,1.334631667
3858,2013-08-12,24.3712,17.0394,1.4303,1.416247619,1.397884,1.33569
3859,2013-08-13,24.6415,17.1459,1.4372,1.417442857,1.399252,1.336899167
3860,2013-08-14,24.6989,17.1827,1.4374,1.4188,1.400548,1.337998333
3861,2013-08-15,23.8633,16.9042,1.4117,1.419309524,1.401176,1.338836667
3862,2013-08-16,24.1336,16.9902,1.4204,1.419257143,1.4021219999999999,1.339595833
3863,2013-08-19,24.0599,16.9329,1.4209,1.419609524,1.402924,1.3404133329999999
3864,2013-08-20,24.4285,17.0721,1.4309,1.420171429,1.403828,1.341474167
3865,2013-08-21,24.276999999999997,17.1049,1.4193,1.4201,1.404622,1.3425924999999999
3866,2013-08-22,24.5309,17.2237,1.4243,1.420361905,1.405664,1.343698333
3867,2013-08-23,24.4531,17.2892,1.4144,1.419780952,1.4066020000000001,1.3446333330000002
3868,2013-08-26,24.4982,17.2687,1.4186,1.4203,1.4076620000000002,1.3456433330000002
3869,2013-08-27,23.6544,16.6461,1.421,1.420504762,1.408562,1.3465825
3870,2013-08-28,24.7521,17.9323,1.3803,1.418809524,1.4085940000000001,1.3470275
3871,2013-08-29,26.0833,18.9686,1.3751,1.417042857,1.4087120000000002,1.3469508330000002
3872,2013-08-30,25.6,18.9563,1.3505,1.413647619,1.40878,1.346765833
3873,2013-09-03,25.8171,19.2717,1.3396,1.4097523809999999,1.407988,1.3463966669999998
3874,2013-09-04,25.7843,19.7263,1.3071,1.404871429,1.406208,1.34574
3875,2013-09-05,25.7925,19.7755,1.3043,1.400214286,1.4048120000000002,1.3456091669999999
3876,2013-09-06,25.7761,19.7632,1.3042,1.394733333,1.403512,1.345523333
3877,2013-09-09,25.8908,20.0827,1.2892,1.3884809519999999,1.401338,1.3454166669999998
3878,2013-09-10,26.366,20.5005,1.2861,1.382038095,1.399766,1.3450108330000001
3879,2013-09-11,26.4151,20.4964,1.2888,1.3753,1.397584,1.3448725000000001
3880,2013-09-12,26.3619,20.3039,1.2984,1.368690476,1.395446,1.3447583330000001
3881,2013-09-13,26.2799,20.3039,1.2943,1.36187619,1.393418,1.344695
3882,2013-09-16,26.6117,20.4349,1.3023,1.3566666669999998,1.391054,1.344729167
3883,2013-09-17,27.3121,20.5578,1.3286,1.3522952380000002,1.3891440000000002,1.345048333
3884,2013-09-18,27.6111,20.8896,1.3218,1.34757619,1.387224,1.34552
3885,2013-09-19,27.6931,20.8896,1.3257,1.3425666669999998,1.385874,1.346085
3886,2013-09-20,27.8979,20.8896,1.3355,1.33857619,1.38447,1.346800833
3887,2013-09-23,27.7709,20.8855,1.3297,1.334071429,1.383176,1.347649167
3888,2013-09-24,28.3935,21.1231,1.3442,1.3307285709999999,1.381818,1.3484125
3889,2013-09-25,28.0986,20.8773,1.3459,1.327266667,1.380558,1.349161667
3890,2013-09-26,28.3279,20.8896,1.3561,1.32417619,1.37966,1.349754167
3891,2013-09-27,27.9921,20.8732,1.3411,1.322309524,1.378052,1.3502225
3892,2013-09-30,27.7463,20.5373,1.351,1.321161905,1.376802,1.3507525
3893,2013-10-01,27.8528,20.7749,1.3407,1.3206952379999999,1.375234,1.3512425
3894,2013-10-02,27.1647,20.0376,1.3557,1.321461905,1.373932,1.351989167
3895,2013-10-03,26.8001,19.8328,1.3513,1.323566667,1.372582,1.3527458330000002
3896,2013-10-04,26.8616,19.8205,1.3552,1.3259904759999999,1.371154,1.353500833
3897,2013-10-07,26.5708,19.7018,1.3486,1.328104762,1.369972,1.3544049999999999
3898,2013-10-08,26.0547,19.2881,1.3508,1.331038095,1.368654,1.355356667
3899,2013-10-09,25.9604,18.985,1.3674,1.334909524,1.3676840000000001,1.35657
3900,2013-10-10,26.964000000000002,19.882,1.3562,1.338119048,1.366564,1.3574466669999998
3901,2013-10-11,27.2876,20.054000000000002,1.3607,1.341085714,1.365342,1.3581566669999998
3902,2013-10-14,27.3285,19.9557,1.3695,1.3446666669999998,1.3643040000000002,1.3590983330000002
3903,2013-10-15,26.7346,19.4601,1.3738,1.348071429,1.363588,1.3602325000000002
3904,2013-10-16,26.8288,19.5707,1.3709,1.350085714,1.3629639999999998,1.3613075000000001
3905,2013-10-17,27.4514,19.8943,1.3799,1.352852381,1.362176,1.3621041669999998
3906,2013-10-18,28.3525,20.4554,1.3861,1.355728571,1.3614879999999998,1.3628108330000002
3907,2013-10-21,27.9593,20.4145,1.3696,1.3573523809999999,1.360452,1.3637125
3908,2013-10-22,28.0125,20.5742,1.3615,1.3588666669999998,1.359076,1.3647200000000002
3909,2013-10-23,27.9296,19.968,1.3987,1.361461905,1.358306,1.3660675
3910,2013-10-24,27.8989,19.968,1.3972,1.3639047619999998,1.357502,1.3673591669999998
3911,2013-10-25,27.8579,19.9424,1.3969,1.365847619,1.357206,1.3686625
3912,2013-10-28,27.8682,19.8195,1.4061,1.368942857,1.3569200000000001,1.3701091669999999
3913,2013-10-29,28.2675,20.055,1.4095,1.371728571,1.356692,1.371545
3914,2013-10-30,27.4944,20.1574,1.364,1.372838095,1.3553540000000002,1.3724883330000002
3915,2013-10-31,27.433000000000003,19.9475,1.3753,1.373771429,1.354474,1.373339167
3916,2013-11-01,27.4432,19.8605,1.3818,1.37522381,1.353624,1.3742783330000001
3917,2013-11-04,28.0218,20.3264,1.3786,1.376338095,1.352908,1.375064167
3918,2013-11-05,27.7862,20.0755,1.3841,1.378028571,1.352218,1.3757833330000002
3919,2013-11-06,27.4893,19.5533,1.4059,1.380652381,1.351916,1.3767233330000002
3920,2013-11-07,26.4141,18.8262,1.403,1.3823476190000001,1.35237,1.377519167
3921,2013-11-08,27.0285,19.3946,1.3936,1.384128571,1.35274,1.378124167
3922,2013-11-11,27.1002,19.4253,1.3951,1.385766667,1.353632,1.378865833
3923,2013-11-12,26.8646,19.2563,1.3951,1.3869857140000001,1.3547420000000001,1.3793458330000001
3924,2013-11-13,26.9926,19.3382,1.3958,1.388033333,1.356516,1.3798
3925,2013-11-14,26.9005,19.2973,1.3940000000000001,1.3891333330000002,1.3583100000000001,1.380041667
3926,2013-11-15,26.752,19.2563,1.3893,1.389580952,1.360012,1.380376667
3927,2013-11-18,27.0182,19.2768,1.4016,1.390319048,1.36226,1.3806716669999999
3928,2013-11-19,27.2179,19.9168,1.3666,1.39017619,1.3638700000000001,1.380668333
3929,2013-11-20,27.7965,20.4288,1.3607,1.390138095,1.365308,1.3806008330000001
3930,2013-11-21,28.5952,20.7974,1.3749,1.389004762,1.366838,1.3806200000000002
3931,2013-11-22,28.8102,20.991999999999997,1.3724,1.38782381,1.3684,1.3805541669999999
3932,2013-11-25,28.6054,20.991999999999997,1.3627,1.3861952380000002,1.369608,1.3804675
3933,2013-11-26,28.928,20.9152,1.3831,1.3851,1.370698,1.3804866669999998
3934,2013-11-27,29.2301,20.9766,1.3935,1.384338095,1.372132,1.380551667
3935,2013-11-29,29.225,21.2224,1.3771,1.384961905,1.37316,1.3805308330000001
3936,2013-12-02,28.4672,20.8282,1.3668,1.384557143,1.373786,1.380485833
3937,2013-12-03,28.2829,20.8128,1.3589,1.383466667,1.37437,1.3804141669999999
3938,2013-12-04,28.247,20.5312,1.3758,1.3833333330000002,1.375002,1.380499167
3939,2013-12-05,28.4365,20.4954,1.3875,1.383495238,1.375834,1.380595
3940,2013-12-06,29.0611,20.8486,1.3939,1.38292381,1.37659,1.380721667
3941,2013-12-09,29.399,20.9254,1.4049,1.3830142859999999,1.377866,1.3810191669999998
3942,2013-12-10,28.7846,20.7155,1.3895,1.3828190480000002,1.378636,1.3813725000000001
3943,2013-12-11,28.1446,20.8589,1.3493,1.380638095,1.378808,1.3811233330000001
3944,2013-12-12,27.9091,20.5517,1.358,1.3788714290000001,1.378854,1.3808058330000001
3945,2013-12-13,28.4979,20.6746,1.3784,1.3780428569999998,1.3793959999999998,1.3808416669999999
3946,2013-12-16,29.695999999999998,21.4528,1.3842,1.37757619,1.379976,1.3809666669999998
3947,2013-12-17,29.7011,21.1814,1.4022,1.3781904759999999,1.381048,1.3810025
3948,2013-12-18,30.5357,21.6934,1.4076,1.37847619,1.382184,1.3813600000000001
3949,2013-12-19,30.0749,21.7293,1.3841,1.379309524,1.3825180000000001,1.381245
3950,2013-12-20,30.6586,22.0826,1.3884,1.380628571,1.383162,1.381104167
3951,2013-12-23,30.7354,22.0826,1.3918,1.3814333330000002,1.3837840000000001,1.3810716669999998
3952,2013-12-24,30.7251,21.8931,1.4034,1.382909524,1.384462,1.380929167
3953,2013-12-26,30.8378,22.2157,1.3881,1.384119048,1.3847479999999999,1.380629167
3954,2013-12-27,30.3104,22.0774,1.3729,1.3836333330000001,1.384788,1.380255
3955,2013-12-30,30.121,21.8829,1.3765,1.38282381,1.3847200000000002,1.380115833
3956,2013-12-31,29.6704,21.5654,1.3758,1.382761905,1.384514,1.379866667
3957,2014-01-02,29.0509,21.3862,1.3584,1.382361905,1.38429,1.379566667
3958,2014-01-03,29.1891,21.3043,1.3701,1.3828952380000001,1.384462,1.379216667
3959,2014-01-06,29.0816,21.5706,1.3482,1.381580952,1.3834520000000001,1.3787108330000002
3960,2014-01-07,29.3581,21.5194,1.3643,1.38047619,1.382794,1.3784049999999999
3961,2014-01-08,29.2045,21.4374,1.3623,1.3789714290000001,1.382102,1.3779116669999998
3962,2014-01-09,29.4912,21.673000000000002,1.3607,1.3768666669999998,1.381194,1.3774716669999998
3963,2014-01-10,29.865,21.8931,1.3641,1.3756571430000002,1.3802860000000001,1.377013333
3964,2014-01-13,29.5322,21.929000000000002,1.3467,1.3755333330000001,1.37994,1.3763958330000001
